"Participant","RT","Face_group"
"28",1.81,"Ingroup"
"28",1.096,"Outgroup"
"28",2.251,"Ingroup"
"28",1.588,"Outgroup"
"28",0.923,"Outgroup"
"28",1.265,"Ingroup"
"28",0.914,"Ingroup"
"28",1.822,"Ingroup"
"28",1.242,"Outgroup"
"28",1.99,"Outgroup"
"28",1.983,"Ingroup"
"28",2.208,"Ingroup"
"28",1.416,"Ingroup"
"28",1.254,"Ingroup"
"28",0.992,"Ingroup"
"28",NA,"Ingroup"
"28",1.089,"Ingroup"
"28",1.016,"Ingroup"
"28",0.946,"Ingroup"
"28",0.622,"Ingroup"
"28",1.935,"Outgroup"
"28",1.162,"Ingroup"
"28",1.228,"Outgroup"
"28",1.622,"Outgroup"
"28",1.109,"Outgroup"
"28",1.533,"Outgroup"
"28",0.677,"Outgroup"
"28",0.904,"Outgroup"
"28",0.91,"Ingroup"
"28",1.275,"Ingroup"
"28",1.882,"Ingroup"
"28",1.893,"Outgroup"
"28",1.825,"Outgroup"
"28",0.919,"Outgroup"
"28",1.229,"Ingroup"
"28",0.968,"Outgroup"
"28",1.3,"Outgroup"
"28",1.076,"Outgroup"
"28",1.24,"Outgroup"
"28",0.923,"Ingroup"
"28",1.008,"Ingroup"
"28",1.248,"Outgroup"
"28",1.255,"Outgroup"
"28",1.469,"Outgroup"
"28",0.97,"Ingroup"
"28",1.173,"Ingroup"
"28",1.005,"Ingroup"
"28",1.231,"Outgroup"
"28",1.03,"Outgroup"
"28",1.254,"Ingroup"
"28",1.152,"Outgroup"
"28",0.92,"Ingroup"
"28",1.161,"Outgroup"
"28",1.117,"Ingroup"
"28",1.502,"Outgroup"
"28",1.028,"Ingroup"
"28",1.09,"Outgroup"
"28",1.221,"Outgroup"
"28",1.199,"Outgroup"
"28",1.33,"Outgroup"
"28",1.69,"Outgroup"
"28",0.801,"Ingroup"
"28",0.659,"Ingroup"
"28",0.963,"Outgroup"
"28",2.201,"Outgroup"
"28",0.94,"Ingroup"
"28",1.031,"Ingroup"
"28",1.473,"Outgroup"
"28",1.122,"Outgroup"
"28",1.413,"Outgroup"
"28",0.941,"Ingroup"
"28",1.896,"Ingroup"
"28",1.025,"Outgroup"
"28",0.914,"Ingroup"
"28",1.084,"Ingroup"
"28",1.622,"Outgroup"
"28",0.907,"Ingroup"
"28",1.063,"Ingroup"
"28",0.615,"Ingroup"
"28",0.987,"Ingroup"
"28",NA,"Outgroup"
"28",1.975,"Outgroup"
"28",0.919,"Ingroup"
"28",0.872,"Outgroup"
"28",1.173,"Outgroup"
"28",NA,"Ingroup"
"28",1.074,"Ingroup"
"28",1.517,"Ingroup"
"28",1.886,"Outgroup"
"28",0.726,"Ingroup"
"28",1.146,"Outgroup"
"28",1.174,"Ingroup"
"28",NA,"Outgroup"
"28",1.209,"Ingroup"
"28",0.907,"Ingroup"
"28",0.995,"Ingroup"
"28",1.265,"Ingroup"
"28",2.213,"Ingroup"
"28",0.838,"Outgroup"
"28",1.443,"Ingroup"
"28",1.059,"Ingroup"
"28",1.381,"Ingroup"
"28",1.112,"Ingroup"
"28",1.641,"Outgroup"
"28",1.484,"Outgroup"
"28",0.899,"Outgroup"
"28",1.776,"Outgroup"
"28",1.79,"Outgroup"
"28",1.132,"Outgroup"
"28",1.146,"Ingroup"
"28",1.481,"Outgroup"
"28",1.477,"Ingroup"
"28",0.936,"Ingroup"
"28",1.064,"Outgroup"
"28",1.513,"Outgroup"
"28",1.14,"Outgroup"
"28",NA,"Outgroup"
"28",0.997,"Outgroup"
"28",0.7,"Ingroup"
"28",0.828,"Ingroup"
"28",2.12,"Outgroup"
"28",1.685,"Ingroup"
"28",1.936,"Ingroup"
"28",1.94,"Outgroup"
"28",1.27,"Ingroup"
"28",0.973,"Ingroup"
"28",1.145,"Outgroup"
"28",NA,"Outgroup"
"28",1.495,"Outgroup"
"28",1.234,"Ingroup"
"28",1.074,"Ingroup"
"28",1.451,"Ingroup"
"28",0.971,"Ingroup"
"28",1.212,"Ingroup"
"28",1.456,"Outgroup"
"28",1.159,"Outgroup"
"28",1.395,"Outgroup"
"28",1.346,"Ingroup"
"28",1.081,"Outgroup"
"28",NA,"Outgroup"
"28",NA,"Outgroup"
"28",1.21,"Outgroup"
"28",0.757,"Outgroup"
"28",0.924,"Ingroup"
"28",1.086,"Ingroup"
"28",1.382,"Outgroup"
"28",1.6,"Outgroup"
"28",1.089,"Ingroup"
"28",0.866,"Outgroup"
"28",0.878,"Ingroup"
"28",1.693,"Ingroup"
"28",0.733,"Ingroup"
"28",0.905,"Outgroup"
"28",0.725,"Outgroup"
"28",0.835,"Ingroup"
"28",0.77,"Ingroup"
"28",1.477,"Outgroup"
"28",0.893,"Ingroup"
"28",1.084,"Ingroup"
"28",0.836,"Ingroup"
"28",0.74,"Outgroup"
"28",0.899,"Outgroup"
"28",1.356,"Ingroup"
"28",0.654,"Ingroup"
"28",1.209,"Outgroup"
"28",1.968,"Outgroup"
"28",0.565,"Outgroup"
"28",0.897,"Outgroup"
"28",1.048,"Ingroup"
"28",0.939,"Outgroup"
"28",NA,"Ingroup"
"28",1.494,"Ingroup"
"28",1.853,"Ingroup"
"28",1.49,"Outgroup"
"28",NA,"Ingroup"
"28",1.37,"Outgroup"
"28",1.672,"Outgroup"
"28",1.704,"Ingroup"
"28",1.731,"Outgroup"
"28",1.094,"Outgroup"
"28",1.081,"Ingroup"
"28",1.031,"Outgroup"
"28",1.165,"Ingroup"
"28",0.614,"Ingroup"
"28",2.219,"Ingroup"
"28",1.075,"Outgroup"
"28",0.957,"Ingroup"
"28",1.267,"Outgroup"
"28",2.226,"Outgroup"
"28",1.232,"Outgroup"
"28",1.032,"Outgroup"
"28",1.221,"Ingroup"
"28",0.943,"Ingroup"
"28",0.961,"Outgroup"
"28",1.355,"Ingroup"
"28",1.244,"Outgroup"
"28",1.417,"Outgroup"
"28",1.026,"Outgroup"
"28",1.156,"Outgroup"
"28",1.636,"Outgroup"
"28",1.445,"Ingroup"
"28",0.981,"Ingroup"
"28",1.165,"Outgroup"
"28",2.011,"Outgroup"
"28",NA,"Ingroup"
"28",1.26,"Ingroup"
"28",1.444,"Outgroup"
"28",1.633,"Ingroup"
"28",1.351,"Ingroup"
"28",NA,"Outgroup"
"28",2.102,"Ingroup"
"28",1.217,"Ingroup"
"28",NA,"Ingroup"
"28",1.181,"Outgroup"
"28",2.106,"Ingroup"
"28",1.539,"Ingroup"
"28",1.081,"Ingroup"
"28",NA,"Outgroup"
"28",1.029,"Ingroup"
"28",1.07,"Outgroup"
"28",0.747,"Ingroup"
"28",1.387,"Ingroup"
"28",0.882,"Ingroup"
"28",1.211,"Ingroup"
"28",1.177,"Ingroup"
"28",1.247,"Outgroup"
"28",0.749,"Outgroup"
"28",0.899,"Outgroup"
"28",1.283,"Outgroup"
"28",1.737,"Ingroup"
"28",2.057,"Outgroup"
"28",1.319,"Ingroup"
"28",1.558,"Outgroup"
"28",1.68,"Outgroup"
"28",1.117,"Ingroup"
"28",1.743,"Ingroup"
"28",1.014,"Ingroup"
"28",0.784,"Outgroup"
"28",1.562,"Ingroup"
"28",1.207,"Outgroup"
"28",1.732,"Ingroup"
"28",1.023,"Ingroup"
"28",0.883,"Outgroup"
"28",0.79,"Outgroup"
"28",0.836,"Ingroup"
"28",1.776,"Ingroup"
"28",1.075,"Outgroup"
"28",1.337,"Outgroup"
"28",NA,"Outgroup"
"28",1.296,"Ingroup"
"28",0.992,"Outgroup"
"28",0.906,"Outgroup"
"28",0.799,"Outgroup"
"28",1.138,"Outgroup"
"28",0.713,"Ingroup"
"28",1.447,"Ingroup"
"28",1.144,"Outgroup"
"28",0.853,"Ingroup"
"28",1.73,"Outgroup"
"28",NA,"Outgroup"
"28",1.769,"Ingroup"
"28",2.151,"Outgroup"
"28",1.288,"Ingroup"
"28",0.995,"Outgroup"
"28",0.775,"Ingroup"
"28",1.077,"Outgroup"
"28",0.998,"Ingroup"
"28",0.939,"Outgroup"
"28",1.416,"Outgroup"
"28",0.912,"Ingroup"
"28",NA,"Outgroup"
"28",1.409,"Ingroup"
"28",1.502,"Outgroup"
"28",1.35,"Outgroup"
"28",0.97,"Outgroup"
"28",1.432,"Outgroup"
"28",1.221,"Ingroup"
"28",2.199,"Outgroup"
"28",NA,"Outgroup"
"28",1.704,"Ingroup"
"28",0.717,"Ingroup"
"28",1.883,"Outgroup"
"28",1.416,"Ingroup"
"28",0.855,"Outgroup"
"28",1.147,"Outgroup"
"28",0.948,"Outgroup"
"28",1.024,"Outgroup"
"28",1.118,"Ingroup"
"28",2.137,"Outgroup"
"28",1.998,"Outgroup"
"28",1.186,"Ingroup"
"28",0.985,"Ingroup"
"28",1.135,"Ingroup"
"28",0.877,"Outgroup"
"28",1.571,"Outgroup"
"28",0.842,"Outgroup"
"28",1.041,"Ingroup"
"28",2.142,"Ingroup"
"28",2.053,"Ingroup"
"28",1.399,"Outgroup"
"28",1.864,"Outgroup"
"28",0.739,"Ingroup"
"28",NA,"Outgroup"
"28",0.683,"Outgroup"
"28",1.502,"Outgroup"
"28",1.05,"Outgroup"
"28",0.771,"Ingroup"
"28",1.215,"Ingroup"
"28",1.524,"Outgroup"
"28",1.056,"Outgroup"
"28",1.097,"Outgroup"
"28",0.882,"Ingroup"
"28",1.767,"Ingroup"
"28",1.577,"Ingroup"
"28",0.956,"Ingroup"
"28",0.927,"Ingroup"
"28",1.74,"Outgroup"
"28",0.833,"Ingroup"
"28",2.238,"Outgroup"
"28",1.017,"Ingroup"
"28",1.186,"Ingroup"
"28",0.594,"Ingroup"
"28",0.809,"Outgroup"
"28",1.407,"Ingroup"
"28",1,"Ingroup"
"28",0.886,"Ingroup"
"28",1.144,"Ingroup"
"28",1.035,"Ingroup"
"28",0.84,"Outgroup"
"28",NA,"Outgroup"
"28",0.667,"Ingroup"
"28",0.993,"Ingroup"
"28",1.559,"Ingroup"
"28",1.409,"Ingroup"
"28",0.893,"Outgroup"
"28",0.931,"Outgroup"
"28",0.977,"Outgroup"
"28",1.026,"Ingroup"
"28",1.229,"Outgroup"
"28",1.035,"Ingroup"
"28",1.183,"Outgroup"
"28",1.301,"Ingroup"
"28",1.011,"Ingroup"
"28",1.319,"Outgroup"
"28",0.969,"Ingroup"
"28",0.852,"Ingroup"
"28",1.487,"Outgroup"
"28",0.717,"Outgroup"
"28",0.945,"Ingroup"
"28",0.991,"Ingroup"
"28",NA,"Outgroup"
"28",0.872,"Ingroup"
"28",1.2,"Outgroup"
"28",0.873,"Outgroup"
"28",1.768,"Ingroup"
"28",0.876,"Ingroup"
"28",1.178,"Outgroup"
"28",1.297,"Outgroup"
"28",1.789,"Outgroup"
"28",2.03,"Ingroup"
"28",0.886,"Outgroup"
"28",1.55,"Outgroup"
"28",1.298,"Ingroup"
"28",1.307,"Ingroup"
"28",0.963,"Ingroup"
"28",1.638,"Outgroup"
"28",0.889,"Ingroup"
"28",1.222,"Ingroup"
"28",0.889,"Outgroup"
"28",1.925,"Outgroup"
"28",1.333,"Ingroup"
"28",0.666,"Outgroup"
"28",0.948,"Ingroup"
"28",1.471,"Outgroup"
"28",1.151,"Outgroup"
"28",1.11,"Ingroup"
"28",1.118,"Ingroup"
"28",1.244,"Outgroup"
"28",1.377,"Ingroup"
"28",0.892,"Ingroup"
"29",NA,"Outgroup"
"29",1.233,"Ingroup"
"29",NA,"Outgroup"
"29",1.156,"Outgroup"
"29",1.191,"Ingroup"
"29",NA,"Outgroup"
"29",1.181,"Ingroup"
"29",1.483,"Ingroup"
"29",1.494,"Outgroup"
"29",1.051,"Outgroup"
"29",1.176,"Ingroup"
"29",NA,"Outgroup"
"29",0.896,"Ingroup"
"29",0.798,"Ingroup"
"29",1.979,"Outgroup"
"29",1.02,"Ingroup"
"29",0.872,"Ingroup"
"29",1.472,"Outgroup"
"29",NA,"Outgroup"
"29",1.224,"Outgroup"
"29",0.787,"Ingroup"
"29",1.661,"Outgroup"
"29",NA,"Outgroup"
"29",0.768,"Outgroup"
"29",0.871,"Ingroup"
"29",0.767,"Outgroup"
"29",1.092,"Outgroup"
"29",1.478,"Outgroup"
"29",NA,"Ingroup"
"29",1.779,"Ingroup"
"29",1.002,"Outgroup"
"29",0.731,"Ingroup"
"29",1.375,"Outgroup"
"29",1.676,"Ingroup"
"29",0.966,"Ingroup"
"29",1.623,"Ingroup"
"29",1.72,"Ingroup"
"29",1.215,"Ingroup"
"29",NA,"Ingroup"
"29",1.519,"Ingroup"
"29",1.352,"Outgroup"
"29",0.739,"Ingroup"
"29",1.262,"Outgroup"
"29",NA,"Outgroup"
"29",1.16,"Ingroup"
"29",0.954,"Ingroup"
"29",NA,"Outgroup"
"29",0.774,"Ingroup"
"29",1.286,"Ingroup"
"29",0.991,"Ingroup"
"29",NA,"Ingroup"
"29",1.149,"Outgroup"
"29",1.383,"Outgroup"
"29",0.995,"Outgroup"
"29",NA,"Outgroup"
"29",1.266,"Ingroup"
"29",1.042,"Outgroup"
"29",0.889,"Outgroup"
"29",1.288,"Ingroup"
"29",1.169,"Outgroup"
"29",1.599,"Ingroup"
"29",1.165,"Outgroup"
"29",0.956,"Ingroup"
"29",0.813,"Outgroup"
"29",1.178,"Ingroup"
"29",0.747,"Ingroup"
"29",1.101,"Ingroup"
"29",0.969,"Ingroup"
"29",0.82,"Outgroup"
"29",0.894,"Ingroup"
"29",0.742,"Ingroup"
"29",1.341,"Ingroup"
"29",1.262,"Ingroup"
"29",1.078,"Outgroup"
"29",1.021,"Ingroup"
"29",1.329,"Ingroup"
"29",1.033,"Ingroup"
"29",1.376,"Outgroup"
"29",0.976,"Outgroup"
"29",1.116,"Outgroup"
"29",1.054,"Outgroup"
"29",0.987,"Outgroup"
"29",NA,"Outgroup"
"29",1.431,"Ingroup"
"29",1.235,"Outgroup"
"29",0.951,"Ingroup"
"29",0.816,"Outgroup"
"29",0.856,"Outgroup"
"29",1.379,"Outgroup"
"29",0.767,"Outgroup"
"29",0.722,"Ingroup"
"29",0.942,"Outgroup"
"29",1.072,"Ingroup"
"29",1.172,"Outgroup"
"29",0.675,"Ingroup"
"29",1.567,"Outgroup"
"29",0.837,"Ingroup"
"29",0.878,"Outgroup"
"29",0.809,"Ingroup"
"29",0.815,"Ingroup"
"29",1.754,"Ingroup"
